 1,0000000465,0000000022, 5:54, 4/22/16
 1,0000000005,0000000031, 5:54, 4/22/16
 1,0000000296,0000000053, 5:55, 4/22/16
 1,0000000317,0000000058, 5:55, 4/22/16
 1,0000000237,0000000052, 5:55, 4/22/16
 1,0000000012,0000000031, 5:55, 4/22/16
 1,0000000301,0000000040, 5:55, 4/22/16
 1,0000000158,0000000029, 5:56, 4/22/16
 1,0000000191,0000000058, 6:37, 4/22/16
 1,0000000133,0000000058, 6:39, 4/22/16
 1,0000000323,0000000058, 6:49, 4/22/16
