 2,0000000131,0000000000, 7:54, 4/ 4/16
 1,0000000070,0000000040, 8: 4, 4/ 4/16
 1,0000000247,0000000040, 8: 7, 4/ 4/16
 1,0000000130,0000000040, 8: 9, 4/ 4/16
 1,0000000038,0000000009, 8:13, 4/ 4/16
 1,0000000326,0000000058, 8:16, 4/ 4/16
 2,0000000258,0000000000,11:11, 4/ 4/16
 2,0000000258,0000000000,11:11, 4/ 4/16
 2,0000000254,0000000000,12: 4, 4/ 4/16
 2,0000000355,0000000000,12:39, 4/ 4/16
 2,0000002500,0000000000,14:27, 4/ 4/16
 2,0000000088,0000000000,15:30, 4/ 4/16
 2,0000000050,0000000000,15:30, 4/ 4/16
 2,0000000428,0000000000,15:30, 4/ 4/16
 2,0000000147,0000000000,15:30, 4/ 4/16
 2,0000000217,0000000000,15:30, 4/ 4/16
 2,0000000058,0000000000,15:30, 4/ 4/16
 2,0000002501,0000000000,15:30, 4/ 4/16
 2,0000000444,0000000000,15:31, 4/ 4/16
 2,0000000160,0000000000,15:31, 4/ 4/16
 2,0000000404,0000000000,15:31, 4/ 4/16
 2,0000000292,0000000000,15:31, 4/ 4/16
 2,0000000380,0000000000,15:31, 4/ 4/16
 2,0000000054,0000000000,15:31, 4/ 4/16
 2,0000000382,0000000000,15:31, 4/ 4/16
 2,0000000250,0000000000,15:31, 4/ 4/16
 2,0000000281,0000000000,15:32, 4/ 4/16
 2,0000000163,0000000000,15:32, 4/ 4/16
 2,0000000220,0000000000,15:32, 4/ 4/16
 2,0000000358,0000000000,15:32, 4/ 4/16
 2,0000000009,0000000000,15:32, 4/ 4/16
 2,0000000101,0000000000,15:32, 4/ 4/16
 2,0000000381,0000000000,15:32, 4/ 4/16
 2,0000000370,0000000000,15:32, 4/ 4/16
 2,0000000135,0000000000,15:33, 4/ 4/16
 2,0000000495,0000000000,15:33, 4/ 4/16
 2,0000000098,0000000000,15:33, 4/ 4/16
 2,0000000211,0000000000,15:33, 4/ 4/16
 2,0000000036,0000000000,15:33, 4/ 4/16
 2,0000000462,0000000000,15:33, 4/ 4/16
 2,0000000164,0000000000,15:34, 4/ 4/16
 2,0000000407,0000000000,15:35, 4/ 4/16
 2,0000000431,0000000000,15:35, 4/ 4/16
 2,0000000375,0000000000,15:36, 4/ 4/16
 2,0000000345,0000000000,15:36, 4/ 4/16
 2,0000000228,0000000000,15:36, 4/ 4/16
 2,0000000044,0000000000,15:36, 4/ 4/16
 2,0000000395,0000000000,15:36, 4/ 4/16
 2,0000000238,0000000000,15:37, 4/ 4/16
 2,0000000067,0000000000,15:37, 4/ 4/16
 2,0000000114,0000000000,15:37, 4/ 4/16
 2,0000000439,0000000000,15:37, 4/ 4/16
 2,0000000095,0000000000,15:37, 4/ 4/16
