 1,0000000327,0000000058, 6:32, 4/22/16
 1,0000000112,0000000058, 6:32, 4/22/16
 1,0000000162,0000000052, 6:32, 4/22/16
 1,0000000373,0000000029, 6:35, 4/22/16
 1,0000000394,0000000058, 6:35, 4/22/16
 1,0000000457,0000000058, 6:36, 4/22/16
 1,0000000202,0000000052, 6:37, 4/22/16
 1,0000000168,0000000051, 6:37, 4/22/16
 1,0000000181,0000000000, 6:47, 4/22/16
 1,0000000425,0000000031, 6:56, 4/22/16
 1,0000000449,0000000058, 7: 3, 4/22/16
 1,0000000203,0000000058,10:13, 4/22/16
 2,0000000025,0000000000,14:30, 4/22/16
 2,0000000089,0000000000,14:30, 4/22/16
 2,0000000166,0000000000,14:30, 4/22/16
 2,0000000206,0000000000,14:30, 4/22/16
 2,0000000332,0000000000,14:30, 4/22/16
 2,0000000196,0000000000,14:30, 4/22/16
 2,0000000190,0000000000,14:30, 4/22/16
 2,0000000413,0000000000,14:30, 4/22/16
 2,0000000365,0000000000,14:30, 4/22/16
 2,0000000357,0000000000,14:31, 4/22/16
 2,0000000351,0000000000,14:31, 4/22/16
 1,0000000275,0000000029,14:31, 4/22/16
 2,0000000183,0000000000,14:31, 4/22/16
 2,0000000049,0000000000,14:31, 4/22/16
 2,0000000486,0000000000,14:31, 4/22/16
 2,0000000062,0000000000,14:31, 4/22/16
 2,0000000426,0000000000,14:31, 4/22/16
 2,0000000420,0000000000,14:31, 4/22/16
 2,0000000122,0000000000,14:32, 4/22/16
 2,0000000023,0000000000,14:32, 4/22/16
 2,0000000147,0000000000,14:32, 4/22/16
 2,0000000242,0000000000,14:32, 4/22/16
 2,0000000163,0000000000,14:32, 4/22/16
 2,0000000452,0000000000,14:32, 4/22/16
 2,0000000210,0000000000,14:32, 4/22/16
 2,0000000216,0000000000,14:32, 4/22/16
 2,0000000037,0000000000,14:32, 4/22/16
 2,0000000432,0000000000,14:33, 4/22/16
 2,0000000008,0000000000,14:33, 4/22/16
 2,0000000454,0000000000,14:33, 4/22/16
 2,0000000072,0000000000,14:33, 4/22/16
 2,0000000074,0000000000,14:33, 4/22/16
 2,0000000069,0000000000,14:33, 4/22/16
 2,0000000061,0000000000,14:33, 4/22/16
 2,0000000211,0000000000,14:33, 4/22/16
 2,0000000412,0000000000,14:33, 4/22/16
 2,0000000101,0000000000,14:34, 4/22/16
 2,0000000424,0000000000,14:34, 4/22/16
 2,0000000439,0000000000,14:34, 4/22/16
 2,0000000048,0000000000,14:34, 4/22/16
 2,0000000123,0000000000,14:34, 4/22/16
 2,0000000390,0000000000,14:34, 4/22/16
 2,0000002521,0000000000,14:34, 4/22/16
 2,0000000472,0000000000,14:34, 4/22/16
 2,0000000414,0000000000,14:35, 4/22/16
 2,0000000144,0000000000,14:35, 4/22/16
 2,0000000042,0000000000,14:35, 4/22/16
 2,0000000481,0000000000,14:35, 4/22/16
 2,0000000142,0000000000,14:35, 4/22/16
 2,0000000208,0000000000,14:35, 4/22/16
 2,0000000263,0000000000,14:36, 4/22/16
 2,0000000324,0000000000,14:36, 4/22/16
 2,0000000458,0000000000,14:36, 4/22/16
 2,0000000256,0000000000,14:36, 4/22/16
 2,0000000110,0000000000,14:36, 4/22/16
 2,0000000021,0000000000,14:36, 4/22/16
 2,0000000082,0000000000,14:36, 4/22/16
 2,0000000383,0000000000,14:36, 4/22/16
 2,0000000234,0000000000,14:37, 4/22/16
 2,0000000415,0000000000,14:37, 4/22/16
 2,0000000311,0000000000,14:37, 4/22/16
 2,0000000345,0000000000,14:37, 4/22/16
 2,0000000250,0000000000,14:37, 4/22/16
 2,0000000348,0000000000,14:37, 4/22/16
 2,0000000014,0000000000,14:37, 4/22/16
 2,0000000078,0000000000,14:38, 4/22/16
 2,0000000416,0000000000,14:38, 4/22/16
 2,0000000613,0000000000,14:38, 4/22/16
 2,0000000184,0000000000,14:38, 4/22/16
 2,0000000297,0000000000,14:38, 4/22/16
 2,0000000268,0000000000,14:38, 4/22/16
 2,0000000092,0000000000,14:38, 4/22/16
 2,0000000282,0000000000,14:39, 4/22/16
 2,0000000366,0000000000,14:39, 4/22/16
 2,0000000227,0000000000,14:39, 4/22/16
 2,0000000331,0000000000,14:39, 4/22/16
 2,0000000016,0000000000,14:39, 4/22/16
 2,0000000035,0000000000,14:39, 4/22/16
 2,0000000030,0000000000,14:39, 4/22/16
 2,0000000421,0000000000,14:39, 4/22/16
 2,0000000399,0000000000,14:40, 4/22/16
 2,0000000102,0000000000,14:40, 4/22/16
 2,0000000160,0000000000,14:40, 4/22/16
 2,0000000418,0000000000,14:40, 4/22/16
 2,0000000047,0000000000,14:40, 4/22/16
 2,0000000340,0000000000,14:40, 4/22/16
 2,0000000096,0000000000,14:40, 4/22/16
 2,0000000007,0000000000,14:41, 4/22/16
 2,0000000328,0000000000,14:41, 4/22/16
 2,0000000285,0000000000,14:41, 4/22/16
 2,0000000226,0000000000,14:41, 4/22/16
 2,0000000478,0000000000,14:41, 4/22/16
 2,0000000455,0000000000,14:41, 4/22/16
 2,0000000353,0000000000,14:42, 4/22/16
 2,0000000342,0000000000,14:42, 4/22/16
 2,0000000179,0000000000,14:42, 4/22/16
 2,0000000371,0000000000,14:42, 4/22/16
 2,0000000396,0000000000,14:42, 4/22/16
 2,0000000293,0000000000,14:42, 4/22/16
 2,0000000447,0000000000,14:42, 4/22/16
 2,0000000095,0000000000,14:42, 4/22/16
 2,0000000330,0000000000,14:43, 4/22/16
 2,0000000367,0000000000,14:43, 4/22/16
 2,0000000440,0000000000,14:43, 4/22/16
 2,0000000121,0000000000,14:43, 4/22/16
 2,0000000463,0000000000,14:43, 4/22/16
 2,0000000395,0000000000,14:43, 4/22/16
 2,0000000372,0000000000,14:44, 4/22/16
 2,0000000467,0000000000,14:44, 4/22/16
 2,0000000261,0000000000,14:44, 4/22/16
 2,0000000243,0000000000,14:44, 4/22/16
 2,0000000140,0000000000,14:44, 4/22/16
 2,0000000182,0000000000,14:44, 4/22/16
 2,0000000299,0000000000,14:44, 4/22/16
 2,0000000189,0000000000,14:45, 4/22/16
 2,0000000141,0000000000,14:45, 4/22/16
 2,0000000389,0000000000,14:45, 4/22/16
 2,0000000204,0000000000,14:45, 4/22/16
 2,0000000259,0000000000,14:45, 4/22/16
 2,0000000036,0000000000,14:45, 4/22/16
 2,0000000118,0000000000,14:45, 4/22/16
 2,0000000498,0000000000,14:45, 4/22/16
 2,0000000248,0000000000,14:46, 4/22/16
 2,0000000306,0000000000,14:46, 4/22/16
 2,0000000283,0000000000,14:46, 4/22/16
 2,0000000436,0000000000,14:46, 4/22/16
 2,0000000232,0000000000,14:46, 4/22/16
 2,0000000100,0000000000,14:46, 4/22/16
 2,0000000103,0000000000,14:46, 4/22/16
 2,0000002509,0000000000,14:46, 4/22/16
