 1,0000000203,0000000058, 8:21, 4/18/16
 1,0000000613,0000000009,10:24, 4/18/16
 1,0000000291,0000000058,10:30, 4/18/16
 1,0000000425,0000000002,11: 9, 4/18/16
 2,0000000042,0000000000,12:11, 4/18/16
 1,0000000166,0000000166,15:30, 4/18/16
 2,0000000025,0000000000,15:30, 4/18/16
 2,0000000357,0000000000,15:30, 4/18/16
 2,0000000196,0000000000,15:30, 4/18/16
 2,0000000206,0000000000,15:30, 4/18/16
 2,0000000275,0000000000,15:30, 4/18/16
 2,0000000179,0000000000,15:30, 4/18/16
 2,0000000220,0000000000,15:30, 4/18/16
 2,0000000160,0000000000,15:30, 4/18/16
 2,0000000136,0000000000,15:31, 4/18/16
 2,0000000459,0000000000,15:31, 4/18/16
 2,0000000224,0000000000,15:31, 4/18/16
 2,0000000190,0000000000,15:31, 4/18/16
 2,0000002500,0000000000,15:31, 4/18/16
 2,0000000442,0000000000,15:32, 4/18/16
 2,0000000037,0000000000,15:32, 4/18/16
 2,0000000122,0000000000,15:32, 4/18/16
 2,0000000490,0000000000,15:32, 4/18/16
 2,0000000135,0000000000,15:32, 4/18/16
 2,0000000393,0000000000,15:32, 4/18/16
 2,0000000439,0000000000,15:32, 4/18/16
 2,0000000035,0000000000,15:33, 4/18/16
 2,0000000242,0000000000,15:33, 4/18/16
 2,0000000263,0000000000,15:33, 4/18/16
 2,0000000038,0000000000,15:33, 4/18/16
 2,0000000076,0000000000,15:33, 4/18/16
 2,0000000246,0000000000,15:33, 4/18/16
 2,0000000387,0000000000,15:33, 4/18/16
 2,0000000351,0000000000,15:34, 4/18/16
 2,0000000046,0000000000,15:34, 4/18/16
 2,0000000405,0000000000,15:34, 4/18/16
 2,0000000123,0000000000,15:34, 4/18/16
 2,0000000021,0000000000,15:34, 4/18/16
 2,0000000024,0000000000,15:34, 4/18/16
 2,0000000416,0000000000,15:34, 4/18/16
 2,0000000204,0000000000,15:35, 4/18/16
 2,0000000044,0000000000,15:35, 4/18/16
 2,0000000269,0000000000,15:35, 4/18/16
 2,0000000065,0000000000,15:35, 4/18/16
 2,0000000110,0000000000,15:35, 4/18/16
 2,0000000395,0000000000,15:35, 4/18/16
 2,0000000297,0000000000,15:35, 4/18/16
 2,0000000375,0000000000,15:35, 4/18/16
 2,0000000058,0000000000,15:36, 4/18/16
 2,0000000391,0000000000,15:36, 4/18/16
 2,0000000338,0000000000,15:36, 4/18/16
 2,0000000481,0000000000,15:36, 4/18/16
 2,0000000208,0000000000,15:36, 4/18/16
