 1,0000000151,0000000058, 6:12, 4/19/16
 1,0000000358,0000000001, 6:31, 4/19/16
 1,0000000483,0000000058, 6:33, 4/19/16
 1,0000000239,0000000058, 6:33, 4/19/16
 1,0000000307,0000000058, 6:33, 4/19/16
 1,0000000394,0000000058, 6:34, 4/19/16
 1,0000000369,0000000058, 6:34, 4/19/16
 1,0000000303,0000000058, 6:34, 4/19/16
 1,0000000457,0000000058, 6:34, 4/19/16
 1,0000000309,0000000058, 6:35, 4/19/16
 1,0000000075,0000000058, 6:35, 4/19/16
 1,0000000295,0000000058, 6:35, 4/19/16
 1,0000000162,0000000052, 6:35, 4/19/16
 1,0000002506,0000000058, 6:35, 4/19/16
 1,0000000482,0000000058, 6:36, 4/19/16
 1,0000000274,0000000058, 6:41, 4/19/16
 1,0000000409,0000000058, 6:51, 4/19/16
 1,0000000492,0000000053, 6:53, 4/19/16
 1,0000000368,0000000000, 6:54, 4/19/16
 1,0000000026,0000000071, 7:47, 4/19/16
 1,0000000203,0000000058, 8:31, 4/19/16
 1,0000000326,0000000058, 8:41, 4/19/16
 1,0000000326,0000000058, 8:42, 4/19/16
 1,0000000259,0000000040, 9: 9, 4/19/16
 2,0000000101,0000000000, 9:51, 4/19/16
 2,0000000283,0000000000, 9:56, 4/19/16
 1,0000002515,0000000000,10: 7, 4/19/16
 1,0000000283,0000000003,13: 7, 4/19/16
 1,0000000291,0000000058,13: 8, 4/19/16
 2,0000000087,0000000000,13:11, 4/19/16
 2,0000000050,0000000000,14:30, 4/19/16
 2,0000000147,0000000000,14:30, 4/19/16
 2,0000000068,0000000000,14:30, 4/19/16
 2,0000000380,0000000000,14:30, 4/19/16
 2,0000000026,0000000000,14:30, 4/19/16
 2,0000000217,0000000000,14:30, 4/19/16
 2,0000000136,0000000000,14:30, 4/19/16
 2,0000000083,0000000000,14:30, 4/19/16
 2,0000002501,0000000000,14:31, 4/19/16
 2,0000000163,0000000000,14:31, 4/19/16
 2,0000000074,0000000000,14:31, 4/19/16
 2,0000000434,0000000000,14:31, 4/19/16
 2,0000000415,0000000000,14:32, 4/19/16
 2,0000000038,0000000000,14:32, 4/19/16
 2,0000000423,0000000000,14:32, 4/19/16
 2,0000000270,0000000000,14:32, 4/19/16
 2,0000000211,0000000000,14:32, 4/19/16
 2,0000000338,0000000000,14:32, 4/19/16
 2,0000000378,0000000000,14:32, 4/19/16
 2,0000000228,0000000000,14:33, 4/19/16
 2,0000000387,0000000000,14:33, 4/19/16
 2,0000000048,0000000000,14:33, 4/19/16
 2,0000000454,0000000000,14:33, 4/19/16
 2,0000000416,0000000000,14:33, 4/19/16
 2,0000000135,0000000000,14:33, 4/19/16
 2,0000000284,0000000000,14:34, 4/19/16
 2,0000000201,0000000000,14:34, 4/19/16
 2,0000000208,0000000000,14:34, 4/19/16
 2,0000000424,0000000000,14:34, 4/19/16
 2,0000000437,0000000000,14:34, 4/19/16
 1,0000000275,0000000029,14:35, 4/19/16
 2,0000000085,0000000000,14:35, 4/19/16
 2,0000000167,0000000000,14:35, 4/19/16
 1,0000000015,0000000071,14:35, 4/19/16
 2,0000000439,0000000000,14:35, 4/19/16
 2,0000000481,0000000000,14:36, 4/19/16
